id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,audCueStart.stopped,target.started,target.stopped,audCueEnd.started,audCueEnd.stopped,responsePointer.started,responseStarted,rtUntillMotionTreshold,cueForRep.started,space2pass.started,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,33,0.5,none,,red,green,,189.1878748050181,,,,,0,119,119,24,trial,,,,,,red,0.1891878748050181,0.19166666666666665,2.3085257000002457,0.9960180999996737,1e-05,1e-05,0.03362,0.191760499999873,0.22481729999981326,2.0001342000005025,2.033183999999892,2.3085257000002457,2.3085257000002457,0.0,2.3085257000002457,2.5083009999998467,3.349926800000503,1.0414011000002574,1.0414011000002574,0.08663,0.039734806768228464,0.142383057586152,,,,None,,0.033,0.03333333333333333,0.2555178748050181,0.2583333333333333,trial_list_0.5_green.csv,0.2587345000001733,0.2919150999996418,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,red,green,,636.4160134587902,,,,,0,120,120,274,trial,,,,,,red,0.6364160134587902,0.6416666666666666,2.308271599999898,0.9982343000001492,0.00011,0.00011,0.03315,0.6415298999991137,0.674756399999751,1.9998119999991104,2.0332644999998593,2.308271599999898,2.308271599999898,0.0,2.308271599999898,2.5080724999997983,3.0249728999997387,0.7167012999998406,0.7167012999998406,0.46398,0.14687821580584806,0.016690706341573644,,,,None,,-0.1,-0.1,0.5030860134587902,0.5083333333333333,trial_list_0.5_green.csv,0.5079829999995127,0.5413881999993464,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,red,green,,768.949267485012,,,,,0,121,121,286,trial,,,,,,red,0.768949267485012,0.775,2.308339700000033,0.997179199999664,4e-05,4e-05,,0.7749039999998786,0.8084524999994755,1.9999585999994451,,2.308339700000033,2.8335081999994145,0.5251684999993813,2.308339700000033,2.50839409999935,3.5747769999998127,1.2664372999997795,0.7412688000003982,1.37476,-0.13652856102974936,-0.05667223288027331,,,,None,,-0.233,-0.23333333333333334,0.5026192674850121,0.5083333333333333,trial_list_0.5_green.csv,0.5083397999997032,0.5416996999992989,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,green,red,,928.9518023943116,,,,,0,122,122,363,trial,,,,,,green,0.9289518023943116,0.9333333333333333,2.308447299999898,0.9974716999995508,4e-05,4e-05,0.03335,0.9335981999993237,0.9669013999991876,1.9999441999998453,2.033791399999245,2.308447299999898,2.308447299999898,0.0,2.308447299999898,2.508678499999405,3.0171063999996477,0.7086590999997497,0.7086590999997497,1.07471,-0.034379788590658114,-0.14377002501547942,,,,None,,-0.1,-0.1,0.7956218023943116,0.8,trial_list_0.5_green.csv,0.8004199999995762,0.8334703999998965,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,100,0.5,none,,red,green,,936.895848692822,,,,,0,123,123,208,trial,,,,,,red,0.936895848692822,0.9416666666666667,2.3083708000003753,0.9974363000001176,1e-05,1e-05,0.03306,0.9412938000004942,0.9745788999998695,1.9998358000002554,2.033107899999777,2.3083708000003753,2.483407400000033,0.17503659999965748,2.3083708000003753,2.5086185999998634,3.008298300000206,0.6999274999998306,0.5248909000001731,1.41925,-0.14309269865755464,-0.03709810705936602,,,,None,,0.1,0.1,1.070225848692822,1.075,trial_list_0.5_green.csv,1.0745075000004363,1.1078634000004968,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-33,0.5,none,,green,red,,1414.7673725677137,,,,,0,124,124,437,trial,,,,,,green,1.4147673725677137,1.425,2.308849199999713,0.9968576000001121,1e-05,1e-05,,1.4257557000000816,1.4589304000000993,1.999937100000352,,2.308849199999713,2.6423813999999766,0.3335322000002634,2.308849199999713,2.5085736000000907,3.2251851000000897,0.9163359000003766,0.5828037000001132,1.43938,-0.14515115116467708,-0.02798094480282932,,,,None,,-0.033,-0.03333333333333333,1.3484373725677137,1.3583333333333334,trial_list_0.5_green.csv,1.3588706999998976,1.391927200000282,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,green,red,,1659.215146053672,0,0,0,0,0,125,125,373,fam,0.5404752999993434,0.5404752999993434,269.99999999999955,2.5484613999997237,2.5484613999997237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,green,red,,1659.215146053672,1,0,1,0,0,125,125,373,fam,0.49903050000011717,0.49903050000011717,269.99999999999955,2.5073277000001326,2.5073277000001326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,green,red,,1659.215146053672,2,0,2,0,0,125,125,373,fam,0.4985784999998941,0.4985784999998941,269.99999999999955,2.506966800000555,2.506966800000555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,green,red,,1659.215146053672,3,0,3,0,0,125,125,373,fam,0.4983339000000342,0.4983339000000342,269.99999999999955,2.5069326000002548,2.5069326000002548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,green,red,,1659.215146053672,,,,,0,125,125,373,trial,,,,,,green,1.659215146053672,1.6666666666666667,2.308350299999802,0.9986331999998583,2e-05,2e-05,0.03314,1.6666716999998243,1.6997474999998303,1.9999078000000736,2.0332447999999204,2.308350299999802,2.308350299999802,0.0,2.308350299999802,2.5082133999994767,3.4500483000001623,1.1416980000003605,1.1416980000003605,1.74173,-0.10720583603123028,0.10177769243471228,,,,None,,-0.167,-0.16666666666666666,1.458885146053672,1.4666666666666666,trial_list_0.5_green.csv,1.466672099999414,1.4998273000001063,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,green,red,,638.4039193184921,,,,,0,126,126,249,trial,,,,,,green,0.638403919318492,0.6416666666666666,2.3079516999996486,0.9974962999995114,0.00015,0.00015,0.03292,0.641518299999916,0.674491400000079,1.9999109999998836,2.032897199999752,2.3079516999996486,2.3079516999996486,0.0,2.3079516999996486,2.5082574999996723,2.849791599999662,0.5418399000000136,0.5418399000000136,0.77761,0.09507891148812868,-0.11318918034301033,,,,None,,0.167,0.16666666666666666,0.8387339193184921,0.8416666666666667,trial_list_0.5_green.csv,0.8411133999998128,0.8747470999996949,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,green,red,,743.5994025027173,,,,,0,127,127,31,trial,,,,,,green,0.7435994025027174,0.75,2.307894600000509,0.9962555000001885,1e-05,1e-05,0.03291,0.7499835000007806,0.7830436000003829,1.999817400000211,2.0330259000002115,2.307894600000509,2.307894600000509,0.0,2.307894600000509,2.508037100000365,3.1832066000006307,0.8753120000001218,0.8753120000001218,0.46859,0.14710423940644862,0.014564776178856298,,,,None,,-0.233,-0.23333333333333334,0.4772694025027174,0.48333333333333334,trial_list_0.5_green.csv,0.4827913000008266,0.5162589999999909,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,green,red,,734.140442684108,,,,,0,128,128,261,trial,,,,,,green,0.734140442684108,0.7416666666666667,2.307944899999711,0.9976485000006505,1e-05,1e-05,,0.7414343000000372,0.7748430999999982,1.9997319999993124,,2.307944899999711,2.307944899999711,0.0,2.307944899999711,2.5080724999997983,3.449991599999521,1.1420466999998098,1.1420466999998098,0.3147,0.12347539595481927,0.08127494417279243,,,,None,,-0.1,-0.1,0.600810442684108,0.6083333333333333,trial_list_0.5_green.csv,0.6080543999996735,0.6415330999998332,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,100,0.5,none,,red,green,,1680.6362258149536,,,,,0,129,129,64,trial,,,,,,red,1.6806362258149536,1.6916666666666667,2.3081527000003916,0.9972638999997798,1e-05,1e-05,,1.691262999999708,1.7245374000003721,1.9996780000001309,,2.3081527000003916,2.3081527000003916,0.0,2.3081527000003916,2.508009199999833,3.0748936999998477,0.7667409999994561,0.7667409999994561,1.68384,-0.12384621369808227,0.08070876847740191,,,,None,,0.1,0.1,1.8139662258149536,1.825,trial_list_0.5_green.csv,1.8244818000002851,1.8578409000001557,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,red,green,,958.891402069088,,,,,0,130,130,78,trial,,,,,,red,0.9588914020690881,0.9666666666666667,2.3085870000004434,0.9969316999995499,2e-05,2e-05,0.03326,0.9669411000004402,1.0002740999998423,2.000116600000183,2.0332588999999643,2.3085870000004434,2.699845300000561,0.39125830000011774,2.3085870000004434,2.508596600000601,3.274910699999964,0.9663236999995206,0.5750653999994029,1.47297,-0.14729105026914252,-0.012535408533544045,,,,None,,0.167,0.16666666666666666,1.159221402069088,1.1666666666666667,trial_list_0.5_green.csv,1.1669692000004943,1.2002314999999726,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,green,red,,540.2354931134145,,,,,0,131,131,53,trial,,,,,,green,0.5402354931134145,0.5416666666666666,2.308146100000158,0.9967754999997851,3e-05,3e-05,,0.5416365000000951,0.5747715999996217,1.9999969999998939,,2.308146100000158,2.308146100000158,0.0,2.308146100000158,2.5085876000002827,3.133506999999554,0.8253608999993958,0.8253608999993958,0.497,0.14781693180429042,0.0013944993566442493,,,,None,,-0.233,-0.23333333333333334,0.2739054931134145,0.275,trial_list_0.5_green.csv,0.2748244000003979,0.3083033000002615,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-300,0.5,none,,green,red,,723.6034853657254,,,,,0,132,132,55,trial,,,,,,green,0.7236034853657254,0.725,2.3084055999997872,0.9973044000007576,3e-05,3e-05,0.03328,0.7247374999997191,0.758225699999457,1.9999106999994183,2.033332399999381,2.3084055999997872,2.416473700000097,0.10806810000030964,2.3084055999997872,2.5083003999998255,3.066691600000013,0.7582860000002256,0.650217899999916,1.09641,-0.044092056276998234,-0.14109458008639433,,,,None,,-0.3,-0.3,0.3902734853657254,0.39166666666666666,trial_list_0.5_green.csv,0.39160999999967316,0.42497349999939615,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,green,red,,714.8656642997069,,,,,0,133,133,269,trial,,,,,,green,0.7148656642997069,0.7166666666666667,2.308205799999996,0.9973799999997937,1e-05,1e-05,,0.7166803000000073,0.7499858000001041,2.0000812999996924,,2.308205799999996,2.308205799999996,0.0,2.308205799999996,2.5084007999994355,3.3169978999994782,1.0087920999994822,1.0087920999994822,0.89871,0.04625006987186577,-0.14040199782530682,,,,None,,-0.233,-0.23333333333333334,0.44853566429970687,0.45,trial_list_0.5_green.csv,0.4499932999997327,0.48336250000011205,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-33,0.5,none,,red,green,,932.7860388342152,,,,,0,134,134,44,trial,,,,,,red,0.9327860388342152,0.9416666666666667,2.3080733999995573,0.9979839999996329,1e-05,1e-05,0.03311,0.9408849000001283,0.9742070000002059,1.999499200000173,2.03264020000006,2.3080733999995573,2.5165532000000894,0.20847980000053212,2.3080733999995573,2.5077290999997786,3.5995961999997235,1.2915228000001662,1.083042999999634,1.21705,-0.09316557372076098,-0.11476918501832874,,,,None,,-0.033,-0.03333333333333333,0.8664560388342152,0.875,trial_list_0.5_green.csv,0.874226599999929,0.907623600000079,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,33,0.5,none,,red,green,,1494.6931833743952,,,,,0,135,135,278,trial,,,,,,red,1.4946931833743953,1.5,2.3084963999999673,0.9972901000001002,1e-05,1e-05,0.0334,1.500564700000723,1.533846100000119,1.999971000000187,2.033536599999934,2.3084963999999673,2.5501950000007128,0.2416986000007455,2.3084963999999673,2.5082349000003887,3.166795000000093,0.8582986000001256,0.6165999999993801,1.57893,-0.14330253063579002,0.03627912167994684,,,,None,,0.033,0.03333333333333333,1.561023183374395,1.5666666666666667,trial_list_0.5_green.csv,1.5671390000006795,1.6005488999999216,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,red,green,,621.3610439554776,,,,,0,136,136,402,trial,,,,,,red,0.6213610439554776,0.625,2.307919800000491,0.9988729999995485,1e-05,1e-05,0.03339,0.6247400000002017,0.6582830000006652,1.999651900000572,2.0330227000004015,2.307919800000491,2.307919800000491,0.0,2.307919800000491,2.5086643000004187,4.399865899999895,2.0919460999994044,2.0919460999994044,0.97593,0.011166752394067624,-0.1474011316016926,,,,None,,-0.233,-0.23333333333333334,0.35503104395547763,0.35833333333333334,trial_list_0.5_green.csv,0.35834040000008827,0.39140469999983907,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,green,red,,1289.1190254707467,,,,,0,137,137,489,trial,,,,,,green,1.2891190254707467,1.3,2.3082021999998688,0.9969188000004578,1e-05,1e-05,0.03336,1.2998102000001381,1.333542899999884,1.99977619999936,2.0332312999998976,2.3082021999998688,2.4166645999994216,0.10846239999955287,2.3082021999998688,2.5080111999996006,3.2497991000000184,0.9415969000001496,0.8331345000005967,1.27383,-0.112051827590455,-0.09641668885690315,,,,None,,-0.233,-0.23333333333333334,1.0227890254707466,1.025,trial_list_0.5_green.csv,1.0249927999993815,1.0583519000001615,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,red,green,,946.6578503461096,,,,,0,138,138,364,trial,,,,,,red,0.9466578503461096,0.95,2.3085298999994848,0.9975911000001361,2e-05,2e-05,0.03346,0.9500296999995044,0.9834149999996953,2.0001876999995147,2.0334446999995635,2.3085298999994848,2.3085298999994848,0.0,2.3085298999994848,2.5082943999996132,3.541990199999418,1.2334602999999333,1.2334602999999333,0.83578,0.07292726578069189,-0.12858228440279887,,,,None,,0.167,0.16666666666666666,1.1469878503461095,1.15,trial_list_0.5_green.csv,1.150553299999956,1.1835141000001386,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-33,0.5,none,,red,green,,1258.8475940058963,,,,,0,139,139,370,trial,,,,,,red,1.2588475940058963,1.2666666666666666,2.3081664000001183,0.9970557000006011,1e-05,1e-05,0.03316,1.2668256000006295,1.2999555000005785,1.99993380000069,2.0334634999999253,2.3081664000001183,2.5669003000002704,0.25873390000015206,2.3081664000001183,2.508571400000619,3.3749321000004784,1.06676570000036,0.808031800000208,1.08354,-0.038353772065933586,-0.14276126268986394,,,,None,,-0.033,-0.03333333333333333,1.1925175940058963,1.2,trial_list_0.5_green.csv,1.1998459000005823,1.2335611000007702,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-300,0.5,none,,green,red,,608.2642701428937,,,,,0,140,140,73,trial,,,,,,green,0.6082642701428936,0.6083333333333333,2.308576699999321,0.9979757999999492,2e-05,2e-05,,0.60847399999966,0.6419243999998798,2.0002301999993506,,2.308576699999321,2.308576699999321,0.0,2.308576699999321,2.508351099999345,3.3169785000000047,1.0084018000006836,1.0084018000006836,0.35965,0.13368531471598938,0.06308745188844443,,,,None,,-0.3,-0.3,0.2749342701428937,0.275,trial_list_0.5_green.csv,0.27526529999977356,0.3085046999995029,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,green,red,,240.8348377812938,,,,,0,141,141,47,trial,,,,,,green,0.2408348377812938,0.24166666666666667,2.3081576000004134,0.9983566999999312,2e-05,2e-05,0.03331,0.24178830000073503,0.2751685000002908,1.9999585000005027,2.033530700000483,2.3081576000004134,2.3081576000004134,0.0,2.3081576000004134,2.5084764000002906,3.0251728000002913,0.717015199999878,0.717015199999878,0.16141,0.07178944244345378,0.1292209963982168,,,,None,,0.167,0.16666666666666666,0.4411648377812938,0.44166666666666665,trial_list_0.5_green.csv,0.4415422000001854,0.47500960000070336,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,green,red,,1286.1423839460324,,,,,0,142,142,291,trial,,,,,,green,1.2861423839460324,1.2916666666666667,2.30824339999981,0.9968717000001561,1e-05,1e-05,,1.2915074000002278,1.324963299999581,1.999700600000324,,2.30824339999981,2.30824339999981,0.0,2.30824339999981,2.508171299999958,3.3253414000000703,1.01709800000026,1.01709800000026,1.53748,-0.14680020448912204,0.017363465047100457,,,,None,,0.3,0.3,1.6194723839460323,1.6333333333333333,trial_list_0.5_green.csv,1.6333365999998932,1.6665454000003592,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,red,green,,418.0260395868547,,,,,0,143,143,262,trial,,,,,,red,0.41802603958685475,0.4166666666666667,2.309252299999571,0.9972901000001002,2e-05,2e-05,0.03324,0.4167812999994567,0.44993149999936577,1.9997976999993625,2.0332392999998774,2.309252299999571,2.3832238999993933,0.0739715999998225,2.309252299999571,2.5082272999998168,3.4331366999995225,1.1238843999999517,1.0499128000001292,0.31197,0.12277392766723941,0.08233075149450172,,,,None,,0.3,0.3,0.7513560395868548,0.7583333333333333,trial_list_0.5_green.csv,0.7585048000000825,0.7918714999996155,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,33,0.5,none,,red,green,,685.8938914451945,,,,,0,144,144,110,trial,,,,,,red,0.6858938914451945,0.6916666666666667,2.308043899999575,0.9981022000001758,1e-05,1e-05,,0.6913579000001846,0.7247391000000789,1.9998798999995415,,2.308043899999575,2.3994859000004,0.09144200000082492,2.308043899999575,2.507872199999838,3.0581106999998156,0.7500668000002406,0.6586247999994157,0.69837,0.12003496194772241,-0.08627512889992547,,,,None,,0.033,0.03333333333333333,0.7522238914451945,0.7583333333333333,trial_list_0.5_green.csv,0.7580183999998553,0.7912673999999242,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,33,0.5,none,,green,red,,1722.8541489511117,,,,,0,145,145,309,trial,,,,,,green,1.7228541489511118,1.7333333333333334,2.3079929000004995,0.9973552999999811,2e-05,2e-05,0.03309,1.7335282000003644,1.7665329000001293,2.0000143000006574,2.0331527000007554,2.3079929000004995,2.658094500000516,0.35010160000001633,2.3079929000004995,2.5079697999999553,3.191373000000567,0.8833801000000676,0.5332785000000513,1.63963,-0.1338282686305042,0.06278363219702668,,,,None,,0.033,0.03333333333333333,1.7891841489511116,1.8,trial_list_0.5_green.csv,1.7996971000002304,1.8334835000005114,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,red,green,,1794.1143742661654,,,,,0,146,146,122,trial,,,,,,red,1.7941143742661654,1.8083333333333333,2.308376199999657,0.997383500000069,2e-05,2e-05,,1.8086105000002135,1.8416041999998924,2.0003790000000663,,2.308376199999657,2.558345499999632,0.2499692999999752,2.308376199999657,2.5086339999998017,3.1835797000003367,0.8752035000006799,0.6252342000007047,1.51256,-0.14770847669041628,0.00583059776409538,,,,None,,-0.167,-0.16666666666666666,1.5937843742661655,1.6,trial_list_0.5_green.csv,1.6000473000003694,1.6333262999996805,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
